0.389779, 0.948643
0.393062, 0.387719
0.396268, 0.850057
0.396309, 0.702112
0.397020, 1.230705
0.398421, 1.691566
0.399703, 0.781728
0.401135, 0.598860
0.407363, 0.744615
0.410027, 1.005444
0.410905, 1.525884
0.414041, 1.696711
0.418146, 0.463308
0.419833, 1.353755
0.420991, 0.390338
0.428441, 1.566230
0.433330, 0.338329
0.442786, 0.227077
0.446490, 1.615302
0.460193, 0.657891
0.464999, 1.382528
0.468755, 0.883551
0.470497, 1.611122
0.474404, 0.242310
0.485840, 0.675592
0.496190, 0.674180
0.500261, 0.576245
0.503467, 0.107336
0.516633, 1.452936
0.516810, 0.267671
0.518328, 0.008604
0.528676, 0.752553
0.531357, 1.293050
0.539311, 0.451018
0.540199, 1.939281
0.543761, 0.366645
0.547238, 0.983006
0.550864, 1.756834
0.553462, 0.675693
0.554626, 1.927754
0.555028, 0.850350
0.559597, 1.900897
0.594513, 1.216559
0.595954, 1.758121
0.600894, 1.575749
0.578477, 1.827598
0.581108, 1.776475
0.582071, 1.889901
0.588657, 1.636544
0.590825, 1.749818
0.593291, 1.298242
0.601808, 0.585557
0.612806, 0.214613
0.614608, 0.584812
0.621542, 0.889318
0.626059, 0.692437
0.629743, 0.519436
0.634576, 0.051678
0.635317, 0.983806
0.638326, 0.846952
0.639711, 0.607647
0.642482, 1.273902
0.652500, 0.163315
0.652937, 0.315190
0.655631, 0.616826
0.656526, 0.310385
0.665453, 1.004207
0.670577, 0.238041
0.685482, 0.796832
0.687502, 0.825488
0.699968, 1.367955
0.704975, 1.787317
0.714658, 0.428195
0.715236, 1.351432
0.722465, 1.471751
0.729932, 0.277266
0.730686, 1.958286
0.733674, 1.837702
0.735210, 1.410541
0.738294, 0.000494
0.740363, 1.917345
0.744368, 1.599282
0.750864, 1.220204
0.755309, 1.238516
0.757383, 0.943530
0.760291, 0.971558
0.764210, 0.894513
0.768823, 0.607489
0.772542, 0.745715
0.775455, 0.291717
0.775655, 0.758329
0.784886, 0.521358
0.785271, 0.512400
0.793463, 0.409336
0.800327, 0.183115
0.800516, 1.440772
0.807551, 0.805854
0.808985, 1.669203
0.810820, 0.751848
0.815583, 1.746439
0.816896, 1.980235
0.820445, 1.449640
0.837488, 1.200152
0.848307, 1.291996
0.850015, 1.255474
0.850074, 0.196129
0.855311, 0.182630
0.865218, 0.506013
0.865899, 0.219485
0.871485, 1.318134
0.871703, 1.110608
0.881397, 0.721189
0.890170, 0.650218
0.891334, 1.074687
0.896477, 0.950736
0.897011, 0.177412
0.902609, 0.720265
0.902991, 1.251429
0.906531, 0.799470
0.912417, 0.663387
0.912438, 0.261141
0.915167, 1.149745
0.923661, 1.865742
0.924526, 1.180364
0.927520, 0.510522
0.928089, 0.463018
0.930346, 1.597782
0.941333, 1.699496
0.945423, 1.065701
0.948208, 0.526547
0.948645, 1.332445
0.957281, 1.720091
0.976083, 0.734861
0.979659, 0.951981
0.979992, 0.115782
0.980925, 1.793869
0.984627, 0.575042
0.986095, 0.137400
0.986307, 0.509440
0.987602, 1.073077
1.003732, 0.757363
1.004440, 0.546787
1.005798, 0.770635
1.007964, 1.821544
0.991924, 1.170673
0.992935, 1.103591
0.993889, 0.748933
0.996448, 1.800689
1.010445, 0.485631
1.011416, 1.638626
1.014642, 0.588207
1.017054, 0.407831
1.021447, 0.541286
1.021705, 0.729651
1.040835, 1.143329
1.045276, 0.119735
1.045487, 1.265361
1.050807, 1.257620
1.058897, 0.231097
1.058901, 1.353310
1.059481, 1.727482
1.069487, 1.589779
1.081208, 0.056004
1.082226, 1.436148
1.085772, 1.570438
1.089551, 0.206013
1.090151, 1.310881
1.095136, 1.245966
1.095468, 1.078897
1.097669, 0.324194
1.110631, 0.543778
1.111891, 0.117293
1.112017, 1.174352
1.112211, 1.496779
1.114742, 1.188028
1.119599, 0.848852
1.121707, 0.495526
1.122131, 0.737672
1.125054, 1.445345
1.125562, 0.806442
1.125786, 1.179779
1.126512, 0.646554
1.129332, 0.949951
1.130457, 1.094265
1.137369, 0.008626
1.138543, 0.378152
1.149724, 1.053008
1.154985, 1.400826
1.183434, 1.161858
1.185570, 1.227552
1.193465, 1.259102
1.193999, 0.272005
1.196317, 0.687446
1.198507, 1.617197
1.220183, 1.211820
1.221118, 1.719036
1.223233, 1.079518
1.228420, 0.413440
1.248616, 0.190520
1.250348, 0.627535
1.254723, 0.696836
1.254941, 0.735286
1.259064, 0.990726
1.262491, 1.029578
1.264669, 0.840868
1.265363, 0.446016
1.282822, 1.017520
1.288780, 0.940200
1.289624, 1.025479
1.292067, 0.996179
1.298902, 0.309705
1.299834, 0.170596
1.303048, 1.883625
1.303365, 1.977816
1.271465, 0.254013
1.310048, 1.261238
1.310822, 0.395739
1.310880, 1.598705
1.311846, 1.021691
1.317014, 1.392340
1.322663, 1.126312
1.326977, 1.828491
1.329173, 1.683723
1.332683, 1.700912
1.333948, 1.093877
1.334927, 0.149503
1.339066, 1.654954
1.346234, 1.914408
1.348417, 0.749465
1.353747, 0.228175
1.354579, 1.052363
1.360843, 0.013479
1.363902, 1.974007
1.366758, 0.582119
1.367604, 1.289646
1.370111, 1.844307
1.372618, 1.151341
1.374194, 0.865362
1.378982, 1.545097
1.379429, 0.751898
1.382716, 0.442403
1.384252, 0.445328
1.387940, 0.591420
1.393972, 0.156330
1.396516, 0.417324
1.400122, 0.078901
1.400708, 0.856776
1.405933, 1.213168
1.414415, 0.931440
1.423785, 0.578914
1.423932, 1.540367
1.428088, 0.199289
1.428935, 1.658732
1.430364, 1.280192
1.430408, 1.686564
1.437492, 1.234481
1.445767, 1.425473
1.446668, 1.920482
1.447651, 1.939424
1.447801, 1.609839
1.448534, 1.843484
1.449088, 1.779242
1.449487, 0.626870
1.455483, 1.814786
1.460022, 1.401678
1.460587, 1.720269
1.460607, 0.570070
1.463285, 1.645301
1.466129, 0.385716
1.469360, 1.882605
1.473794, 1.459583
1.474715, 1.164662
1.478355, 1.296648
1.486303, 1.469609
1.499950, 0.695243
1.500057, 0.487503
1.509162, 0.416066
1.521179, 0.469400
1.530385, 0.212435
1.530825, 0.559379
1.531319, 0.689292
1.535416, 1.177001
1.535504, 1.380586
1.537802, 1.310707
1.540720, 0.453202
1.541402, 0.132118
1.544679, 0.375310
1.551050, 1.648791
1.554600, 1.609248
1.556551, 1.728243
1.556945, 1.577099
1.563696, 0.194281
1.566691, 0.951366
1.568140, 1.447693
1.569844, 1.943954
1.587417, 1.774515
1.592852, 1.841123
1.595129, 1.616071
1.596133, 1.070338
1.597301, 1.948390
1.598112, 1.511193
1.599122, 0.620983
1.599791, 0.944635
1.604686, 0.461622
1.605531, 1.966091
1.607051, 0.872656
1.611151, 0.430600
1.615633, 1.289315
1.617209, 0.827671
1.617454, 0.786690
1.618476, 1.182447
1.625484, 0.317910
1.628454, 0.393861
1.637853, 0.025307
1.639065, 0.383237
1.640532, 0.319899
1.647455, 0.738100
1.648147, 0.783856
1.652558, 1.857166
1.652993, 1.814337
1.653322, 0.879712
1.653406, 0.211363
1.654640, 0.694506
1.655451, 0.024336
1.660557, 1.002951
1.663828, 1.406421
1.664663, 1.491654
1.673814, 1.613148
1.681199, 1.661828
1.685250, 0.882622
1.689484, 1.758121
1.689570, 0.008664
1.690124, 1.684498
1.693915, 1.766627
1.700491, 1.898418
1.701880, 1.599470
1.702107, 1.550961
1.704324, 0.962783
1.704448, 1.770759
1.713869, 1.183017
1.717248, 1.636229
1.718414, 1.897909
1.719719, 0.707520
1.721734, 0.867897
1.722559, 0.193987
1.723829, 0.280755
1.729133, 0.355001
1.737721, 1.272650
1.738381, 0.495818
1.740671, 0.658979
1.746854, 1.890357
1.749564, 0.349537
1.756058, 0.258906
1.757010, 0.522246
1.760364, 0.439087
1.761946, 0.345343
1.767963, 0.740810
1.769331, 0.910722
1.776085, 0.190961
1.777118, 1.249862
1.783887, 1.011642
1.788851, 1.412920
1.801077, 1.601034
1.806512, 1.631790
1.811007, 1.696105
1.811134, 1.566092
1.814335, 1.763923
1.818033, 1.359026
1.819492, 0.622624
1.822695, 1.556115
1.823636, 1.764848
1.827627, 1.445813
1.832381, 0.249691
1.837608, 0.163310
1.856925, 0.875389
1.859131, 1.908430
1.860313, 1.106223
1.864496, 0.274241
1.867011, 0.667946
1.867018, 0.630185
1.871374, 0.167838
1.872920, 0.488347
1.875709, 1.000478
1.881782, 0.518263
1.889336, 0.577813
1.890880, 0.611001
1.890980, 0.357018
1.893745, 0.953507
1.897880, 0.715797
1.902511, 0.031213
1.913113, 0.147026
1.916257, 0.949079
1.925807, 1.071371
1.932094, 1.521312
1.942841, 1.516056
1.946827, 1.342508
1.948790, 1.390580
1.951658, 0.483402
1.959338, 1.506475
1.963503, 0.235112
1.970725, 1.010069
1.971939, 1.486071
1.973160, 0.629830
1.979531, 1.897585
1.980324, 1.077729
1.987982, 1.284525
1.988577, 1.816542
1.991791, 0.162658
1.999126, 1.367641
